search_id,event_type,search_text,search_text_norm,search_url,datetime_local,date,year,quarter,semester,month,month_name,year_month,week_of_year,day,hour,minute,weekday_num,weekday,weekday_short,is_weekend,part_of_week,time_band_5,time_band_display,search_length,n_words,has_number,is_question_like,language_guess,format_auto,search_count_term,is_repeat_search,search_rank_in_term,is_first_time_search,searches_that_day,searches_that_day_band,premium_start_date,premium_period,premium_period_display,topic_final
3217,youtube_search,cenital,cenital,https://www.youtube.com/results?search_query=cenital,2025-08-17 23:05:41,2025-08-17,2025,Q3,S2,8,agosto,2025-08,33,17,23,5,6,domingo,dom,True,fin de semana,noche,Noche,7,1,False,False,unknown,other,1,False,1,True,4,1,2024-06-24,post_premium,Después de Premium,medios / radio / streaming
3218,youtube_search,zicarelli leandro,zicarelli leandro,https://www.youtube.com/results?search_query=zicarelli+leandro,2025-08-19 20:04:41,2025-08-19,2025,Q3,S2,8,agosto,2025-08,34,19,20,4,1,martes,mar,False,entre semana,noche,Noche,17,2,False,False,unknown,other,3,True,2,False,2,2,2024-06-24,post_premium,Después de Premium,noticias / politica / economia
3219,youtube_search,paren la mano,paren la mano,https://www.youtube.com/results?search_query=paren+la+mano,2025-08-19 21:22:29,2025-08-19,2025,Q3,S2,8,agosto,2025-08,34,19,21,22,1,martes,mar,False,entre semana,noche,Noche,13,3,False,False,unknown,other,13,True,11,False,2,2,2024-06-24,post_premium,Después de Premium,medios / radio / streaming
3220,youtube_search,paren la mano,paren la mano,https://www.youtube.com/results?search_query=paren+la+mano,2025-08-20 20:48:40,2025-08-20,2025,Q3,S2,8,agosto,2025-08,34,20,20,48,2,miércoles,mié,False,entre semana,noche,Noche,13,3,False,False,unknown,other,13,True,12,False,1,1,2024-06-24,post_premium,Después de Premium,medios / radio / streaming
3221,youtube_search,zicarelli leandro,zicarelli leandro,https://www.youtube.com/results?search_query=zicarelli+leandro,2025-08-21 19:17:41,2025-08-21,2025,Q3,S2,8,agosto,2025-08,34,21,19,17,3,jueves,jue,False,entre semana,tarde,Tarde,17,2,False,False,unknown,other,3,True,3,False,1,1,2024-06-24,post_premium,Después de Premium,noticias / politica / economia
3222,youtube_search,olga,olga,https://www.youtube.com/results?search_query=olga,2025-08-26 21:24:39,2025-08-26,2025,Q3,S2,8,agosto,2025-08,35,26,21,24,1,martes,mar,False,entre semana,noche,Noche,4,1,False,False,unknown,other,8,True,6,False,3,3,2024-06-24,post_premium,Después de Premium,medios / radio / streaming
3223,youtube_search,hamilton monaco 2014 nico is not my friend,hamilton monaco 2014 nico is not my friend,https://www.youtube.com/results?search_query=hamilton+monaco+2014+nico+is+not+my+friend,2025-08-26 22:18:41,2025-08-26,2025,Q3,S2,8,agosto,2025-08,35,26,22,18,1,martes,mar,False,entre semana,noche,Noche,42,8,True,False,unknown,other,1,False,1,True,3,3,2024-06-24,post_premium,Después de Premium,deportes
3224,youtube_search,hamilton radio hungary 2014,hamilton radio hungary 2014,https://www.youtube.com/results?search_query=hamilton+radio+hungary+2014,2025-08-26 22:27:25,2025-08-26,2025,Q3,S2,8,agosto,2025-08,35,26,22,27,1,martes,mar,False,entre semana,noche,Noche,27,4,True,False,unknown,other,1,False,1,True,3,3,2024-06-24,post_premium,Después de Premium,medios / radio / streaming
3225,youtube_search,davo manchester united,davo manchester united,https://www.youtube.com/results?search_query=davo+manchester+united,2025-08-29 09:15:38,2025-08-29,2025,Q3,S2,8,agosto,2025-08,35,29,9,15,4,viernes,vie,False,entre semana,mañana,Mañana,22,3,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,post_premium,Después de Premium,deportes
3226,youtube_search,can you win a game in the first quarter? no,can you win a game in the first quarter no,https://www.youtube.com/results?search_query=can+you+win+a+game+in+the+first+quarter%3F+no,2025-08-30 19:26:27,2025-08-30,2025,Q3,S2,8,agosto,2025-08,35,30,19,26,5,sábado,sáb,True,fin de semana,tarde,Tarde,43,10,False,False,english,other,1,False,1,True,8,4,2024-06-24,post_premium,Después de Premium,deportes
3227,youtube_search,pete carroll can you win in the first quarter,pete carroll can you win in the first quarter,https://www.youtube.com/results?search_query=pete+carroll+can+you+win+in+the+first+quarter,2025-08-30 19:26:57,2025-08-30,2025,Q3,S2,8,agosto,2025-08,35,30,19,26,5,sábado,sáb,True,fin de semana,tarde,Tarde,45,9,False,False,english,other,1,False,1,True,8,4,2024-06-24,post_premium,Después de Premium,deportes
3228,youtube_search,gustavo quinteros audio vestuario,gustavo quinteros audio vestuario,https://www.youtube.com/results?search_query=gustavo+quinteros+audio+vestuario,2025-08-30 19:29:59,2025-08-30,2025,Q3,S2,8,agosto,2025-08,35,30,19,29,5,sábado,sáb,True,fin de semana,tarde,Tarde,33,4,False,False,unknown,other,1,False,1,True,8,4,2024-06-24,post_premium,Después de Premium,musica
3229,youtube_search,san miguel arenga vestuario,san miguel arenga vestuario,https://www.youtube.com/results?search_query=san+miguel+arenga+vestuario,2025-08-30 19:30:42,2025-08-30,2025,Q3,S2,8,agosto,2025-08,35,30,19,30,5,sábado,sáb,True,fin de semana,tarde,Tarde,27,4,False,False,unknown,other,1,False,1,True,8,4,2024-06-24,post_premium,Después de Premium,deportes
3230,youtube_search,clemson football entrance,clemson football entrance,https://www.youtube.com/results?search_query=clemson+football+entrance,2025-08-30 20:52:35,2025-08-30,2025,Q3,S2,8,agosto,2025-08,35,30,20,52,5,sábado,sáb,True,fin de semana,noche,Noche,25,3,False,False,unknown,other,1,False,1,True,8,4,2024-06-24,post_premium,Después de Premium,deportes
3231,youtube_search,el presto vs periodista,el presto vs periodista,https://www.youtube.com/results?search_query=el+presto+vs+periodista,2025-08-30 22:26:24,2025-08-30,2025,Q3,S2,8,agosto,2025-08,35,30,22,26,5,sábado,sáb,True,fin de semana,noche,Noche,23,4,False,False,unknown,other,1,False,1,True,8,4,2024-06-24,post_premium,Después de Premium,compras / producto
3232,youtube_search,arrenglen este quilombo milei,arrenglen este quilombo milei,https://www.youtube.com/results?search_query=arrenglen+este+quilombo+milei,2025-08-30 22:31:47,2025-08-30,2025,Q3,S2,8,agosto,2025-08,35,30,22,31,5,sábado,sáb,True,fin de semana,noche,Noche,29,4,False,False,unknown,other,1,False,1,True,8,4,2024-06-24,post_premium,Después de Premium,noticias / política / economía
3233,youtube_search,llamado a milei,llamado a milei,https://www.youtube.com/results?search_query=llamado+a+milei,2025-08-30 22:36:26,2025-08-30,2025,Q3,S2,8,agosto,2025-08,35,30,22,36,5,sábado,sáb,True,fin de semana,noche,Noche,15,3,False,False,unknown,other,1,False,1,True,8,4,2024-06-24,post_premium,Después de Premium,noticias / política / economía
3234,youtube_search,calafiori interview,calafiori interview,https://www.youtube.com/results?search_query=calafiori+interview,2025-08-31 12:50:05,2025-08-31,2025,Q3,S2,8,agosto,2025-08,35,31,12,50,6,domingo,dom,True,fin de semana,mediodía,Mediodía,19,2,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,post_premium,Después de Premium,entretenimiento
3235,youtube_search,bulls music intro,bulls music intro,https://www.youtube.com/results?search_query=bulls+music+intro,2025-09-01 09:46:21,2025-09-01,2025,Q3,S2,9,septiembre,2025-09,36,1,9,46,0,lunes,lun,False,entre semana,mañana,Mañana,17,3,False,False,unknown,other,1,False,1,True,2,1,2024-06-24,post_premium,Después de Premium,música
3236,youtube_search,dominbord,dominbord,https://www.youtube.com/results?search_query=dominbord,2025-09-01 20:25:47,2025-09-01,2025,Q3,S2,9,septiembre,2025-09,36,1,20,25,0,lunes,lun,False,entre semana,noche,Noche,9,1,False,False,unknown,other,1,False,1,True,2,1,2024-06-24,post_premium,Después de Premium,entretenimiento / internet
3237,youtube_search,olga,olga,https://www.youtube.com/results?search_query=olga,2025-09-03 17:59:33,2025-09-03,2025,Q3,S2,9,septiembre,2025-09,36,3,17,59,2,miércoles,mié,False,entre semana,tarde,Tarde,4,1,False,False,unknown,other,8,True,7,False,1,1,2024-06-24,post_premium,Después de Premium,medios / radio / streaming
3238,youtube_search,mejor que vos,mejor que vos,https://www.youtube.com/results?search_query=mejor+que+vos,2025-09-06 10:24:24,2025-09-06,2025,Q3,S2,9,septiembre,2025-09,36,6,10,24,5,sábado,sáb,True,fin de semana,mañana,Mañana,13,3,False,False,spanish,other,1,False,1,True,1,1,2024-06-24,post_premium,Después de Premium,medios / radio / streaming
3239,youtube_search,frog exercise,frog exercise,https://www.youtube.com/results?search_query=frog+exercise,2025-09-07 01:10:51,2025-09-07,2025,Q3,S2,9,septiembre,2025-09,36,7,1,10,6,domingo,dom,True,fin de semana,madrugada,Madrugada,13,2,False,False,unknown,other,1,False,1,True,4,3,2024-06-24,post_premium,Después de Premium,fitness / salud
3240,youtube_search,frog to vertial,frog to vertial,https://www.youtube.com/results?search_query=frog+to+vertial,2025-09-07 01:11:34,2025-09-07,2025,Q3,S2,9,septiembre,2025-09,36,7,1,11,6,domingo,dom,True,fin de semana,madrugada,Madrugada,15,3,False,False,unknown,other,1,False,1,True,4,3,2024-06-24,post_premium,Después de Premium,fitness / salud
3241,youtube_search,frog to vertical,frog to vertical,https://www.youtube.com/results?search_query=frog+to+vertical,2025-09-07 01:11:37,2025-09-07,2025,Q3,S2,9,septiembre,2025-09,36,7,1,11,6,domingo,dom,True,fin de semana,madrugada,Madrugada,16,3,False,False,unknown,other,1,False,1,True,4,3,2024-06-24,post_premium,Después de Premium,fitness / salud
3242,youtube_search,yo soy de la gloriosa juventud peronista,yo soy de la gloriosa juventud peronista,https://www.youtube.com/results?search_query=yo+soy+de+la+gloriosa+juventud+peronista,2025-09-07 22:34:13,2025-09-07,2025,Q3,S2,9,septiembre,2025-09,36,7,22,34,6,domingo,dom,True,fin de semana,noche,Noche,40,7,False,False,unknown,other,1,False,1,True,4,1,2024-06-24,post_premium,Después de Premium,noticias / política / economía
3243,youtube_search,nfl,nfl,https://www.youtube.com/results?search_query=nfl,2025-09-08 11:31:24,2025-09-08,2025,Q3,S2,9,septiembre,2025-09,37,8,11,31,0,lunes,lun,False,entre semana,mañana,Mañana,3,1,False,False,unknown,other,24,True,13,False,7,1,2024-06-24,post_premium,Después de Premium,deportes
3244,youtube_search,que es la tercera seccion electoral,que es la tercera seccion electoral,https://www.youtube.com/results?search_query=que+es+la+tercera+seccion+electoral,2025-09-08 14:41:43,2025-09-08,2025,Q3,S2,9,septiembre,2025-09,37,8,14,41,0,lunes,lun,False,entre semana,mediodía,Mediodía,35,6,False,True,spanish,other,1,False,1,True,7,5,2024-06-24,post_premium,Después de Premium,noticias / política / economía
3245,youtube_search,que es una seccion electoral,que es una seccion electoral,https://www.youtube.com/results?search_query=que+es+una+seccion+electoral,2025-09-08 14:41:52,2025-09-08,2025,Q3,S2,9,septiembre,2025-09,37,8,14,41,0,lunes,lun,False,entre semana,mediodía,Mediodía,28,5,False,True,spanish,other,1,False,1,True,7,5,2024-06-24,post_premium,Después de Premium,noticias / política / economía
3246,youtube_search,como se divide una seccin electoral,como se divide una seccin electoral,https://www.youtube.com/results?search_query=como+se+divide+una+seccin+electoral,2025-09-08 14:42:37,2025-09-08,2025,Q3,S2,9,septiembre,2025-09,37,8,14,42,0,lunes,lun,False,entre semana,mediodía,Mediodía,35,6,False,True,spanish,tutorial / explainer,1,False,1,True,7,5,2024-06-24,post_premium,Después de Premium,tutorial / educación
3247,youtube_search,manu jove secciones electorales,manu jove secciones electorales,https://www.youtube.com/results?search_query=manu+jove+secciones+electorales,2025-09-08 14:43:09,2025-09-08,2025,Q3,S2,9,septiembre,2025-09,37,8,14,43,0,lunes,lun,False,entre semana,mediodía,Mediodía,31,4,False,False,unknown,other,1,False,1,True,7,5,2024-06-24,post_premium,Después de Premium,noticias / política / economía
3248,youtube_search,sistema d'hondt argentina,sistema d hondt argentina,https://www.youtube.com/results?search_query=sistema+d%27hondt+argentina,2025-09-08 14:57:50,2025-09-08,2025,Q3,S2,9,septiembre,2025-09,37,8,14,57,0,lunes,lun,False,entre semana,mediodía,Mediodía,25,3,False,False,unknown,other,1,False,1,True,7,5,2024-06-24,post_premium,Después de Premium,noticias / política / economía
3249,youtube_search,dannan,dannan,https://www.youtube.com/results?search_query=dannan,2025-09-08 21:46:25,2025-09-08,2025,Q3,S2,9,septiembre,2025-09,37,8,21,46,0,lunes,lun,False,entre semana,noche,Noche,6,1,False,False,unknown,other,1,False,1,True,7,1,2024-06-24,post_premium,Después de Premium,entretenimiento / internet
3250,youtube_search,macbook pro m4 max vs m3 max,macbook pro m4 max vs m3 max,https://www.youtube.com/results?search_query=macbook+pro+m4+max+vs+m3+max,2025-09-12 01:08:36,2025-09-12,2025,Q3,S2,9,septiembre,2025-09,37,12,1,8,4,viernes,vie,False,entre semana,madrugada,Madrugada,28,7,True,False,unknown,tech,1,False,1,True,6,1,2024-06-24,post_premium,Después de Premium,tecnología
3251,youtube_search,marques brownlee macbook pro m4,marques brownlee macbook pro m4,https://www.youtube.com/results?search_query=marques+brownlee+macbook+pro+m4,2025-09-12 14:43:05,2025-09-12,2025,Q3,S2,9,septiembre,2025-09,37,12,14,43,4,viernes,vie,False,entre semana,mediodía,Mediodía,31,5,True,False,unknown,tech,1,False,1,True,6,3,2024-06-24,post_premium,Después de Premium,tecnología
3252,youtube_search,marques brownlee macbook pro m4max,marques brownlee macbook pro m4max,https://www.youtube.com/results?search_query=marques+brownlee+macbook+pro+m4max,2025-09-12 14:46:57,2025-09-12,2025,Q3,S2,9,septiembre,2025-09,37,12,14,46,4,viernes,vie,False,entre semana,mediodía,Mediodía,34,5,True,False,unknown,tech,1,False,1,True,6,3,2024-06-24,post_premium,Después de Premium,tecnología
3253,youtube_search,alex ziskind macbook pro,alex ziskind macbook pro,https://www.youtube.com/results?search_query=alex+ziskind+macbook+pro,2025-09-12 14:56:05,2025-09-12,2025,Q3,S2,9,septiembre,2025-09,37,12,14,56,4,viernes,vie,False,entre semana,mediodía,Mediodía,24,4,False,False,unknown,tech,1,False,1,True,6,3,2024-06-24,post_premium,Después de Premium,tecnología
3254,youtube_search,what laptop should i buy for data science,what laptop should i buy for data science,https://www.youtube.com/results?search_query=what+laptop+should+i+buy+for+data+science,2025-09-12 17:59:31,2025-09-12,2025,Q3,S2,9,septiembre,2025-09,37,12,17,59,4,viernes,vie,False,entre semana,tarde,Tarde,41,8,False,True,english,other,1,False,1,True,6,1,2024-06-24,post_premium,Después de Premium,tecnología
3255,youtube_search,alex ziskind machine learning,alex ziskind machine learning,https://www.youtube.com/results?search_query=alex+ziskind+machine+learning,2025-09-12 21:42:30,2025-09-12,2025,Q3,S2,9,septiembre,2025-09,37,12,21,42,4,viernes,vie,False,entre semana,noche,Noche,29,4,False,False,unknown,other,1,False,1,True,6,1,2024-06-24,post_premium,Después de Premium,tutorial / educación
3256,youtube_search,nfl,nfl,https://www.youtube.com/results?search_query=nfl,2025-09-15 11:51:16,2025-09-15,2025,Q3,S2,9,septiembre,2025-09,38,15,11,51,0,lunes,lun,False,entre semana,mañana,Mañana,3,1,False,False,unknown,other,24,True,14,False,1,1,2024-06-24,post_premium,Después de Premium,deportes
3257,youtube_search,tini desk,tini desk,https://www.youtube.com/results?search_query=tini+desk,2025-09-16 21:02:00,2025-09-16,2025,Q3,S2,9,septiembre,2025-09,38,16,21,2,1,martes,mar,False,entre semana,noche,Noche,9,2,False,False,unknown,other,2,True,1,True,2,2,2024-06-24,post_premium,Después de Premium,musica
3258,youtube_search,tini desk,tini desk,https://www.youtube.com/results?search_query=tini+desk,2025-09-16 22:19:50,2025-09-16,2025,Q3,S2,9,septiembre,2025-09,38,16,22,19,1,martes,mar,False,entre semana,noche,Noche,9,2,False,False,unknown,other,2,True,2,False,2,2,2024-06-24,post_premium,Después de Premium,musica
3259,youtube_search,caraj,caraj,https://www.youtube.com/results?search_query=caraj,2025-09-18 19:51:54,2025-09-18,2025,Q3,S2,9,septiembre,2025-09,38,18,19,51,3,jueves,jue,False,entre semana,tarde,Tarde,5,1,False,False,unknown,other,1,False,1,True,8,1,2024-06-24,post_premium,Después de Premium,entretenimiento / internet
3260,youtube_search,mar adriatico,mar adriatico,https://www.youtube.com/results?search_query=mar+adriatico,2025-09-18 21:37:18,2025-09-18,2025,Q3,S2,9,septiembre,2025-09,38,18,21,37,3,jueves,jue,False,entre semana,noche,Noche,13,2,False,False,unknown,other,1,False,1,True,8,7,2024-06-24,post_premium,Después de Premium,viajes / turismo
3261,youtube_search,brixel italia,brixel italia,https://www.youtube.com/results?search_query=brixel+italia,2025-09-18 21:43:47,2025-09-18,2025,Q3,S2,9,septiembre,2025-09,38,18,21,43,3,jueves,jue,False,entre semana,noche,Noche,13,2,False,False,unknown,other,1,False,1,True,8,7,2024-06-24,post_premium,Después de Premium,viajes / turismo
3262,youtube_search,brixen,brixen,https://www.youtube.com/results?search_query=brixen,2025-09-18 21:44:23,2025-09-18,2025,Q3,S2,9,septiembre,2025-09,38,18,21,44,3,jueves,jue,False,entre semana,noche,Noche,6,1,False,False,unknown,other,1,False,1,True,8,7,2024-06-24,post_premium,Después de Premium,viajes / turismo
3263,youtube_search,Recorrida mar adriatico,recorrida mar adriatico,https://www.youtube.com/results?search_query=Recorrida+mar+adriatico+,2025-09-18 22:02:03,2025-09-18,2025,Q3,S2,9,septiembre,2025-09,38,18,22,2,3,jueves,jue,False,entre semana,noche,Noche,23,3,False,False,unknown,other,1,False,1,True,8,7,2024-06-24,post_premium,Después de Premium,viajes / turismo
3264,youtube_search,Recorrida mar adriatico desd,recorrida mar adriatico desd,https://www.youtube.com/results?search_query=Recorrida+mar+adriatico+desd,2025-09-18 22:02:05,2025-09-18,2025,Q3,S2,9,septiembre,2025-09,38,18,22,2,3,jueves,jue,False,entre semana,noche,Noche,28,4,False,False,unknown,other,1,False,1,True,8,7,2024-06-24,post_premium,Después de Premium,viajes / turismo
3265,youtube_search,Recorrida mar adriatico desdE italia,recorrida mar adriatico desde italia,https://www.youtube.com/results?search_query=Recorrida+mar+adriatico+desdE+italia,2025-09-18 22:02:28,2025-09-18,2025,Q3,S2,9,septiembre,2025-09,38,18,22,2,3,jueves,jue,False,entre semana,noche,Noche,36,5,False,False,unknown,other,1,False,1,True,8,7,2024-06-24,post_premium,Después de Premium,viajes / turismo
3266,youtube_search,moski y dami,moski y dami,https://www.youtube.com/results?search_query=moski+y+dami,2025-09-18 23:28:17,2025-09-18,2025,Q3,S2,9,septiembre,2025-09,38,18,23,28,3,jueves,jue,False,entre semana,noche,Noche,12,3,False,False,unknown,other,2,True,1,True,8,7,2024-06-24,post_premium,Después de Premium,entretenimiento digital
3267,youtube_search,moski y dami,moski y dami,https://www.youtube.com/results?search_query=moski+y+dami,2025-09-19 23:25:49,2025-09-19,2025,Q3,S2,9,septiembre,2025-09,38,19,23,25,4,viernes,vie,False,entre semana,noche,Noche,12,3,False,False,unknown,other,2,True,2,False,1,1,2024-06-24,post_premium,Después de Premium,entretenimiento digital
3268,youtube_search,javier ledesma cerveza,javier ledesma cerveza,https://www.youtube.com/results?search_query=javier+ledesma+cerveza,2025-09-20 12:58:52,2025-09-20,2025,Q3,S2,9,septiembre,2025-09,38,20,12,58,5,sábado,sáb,True,fin de semana,mediodía,Mediodía,22,3,False,False,unknown,other,1,False,1,True,2,1,2024-06-24,post_premium,Después de Premium,comedia / stand-up
3269,youtube_search,delayed choice quantum eraser experiment,delayed choice quantum eraser experiment,https://www.youtube.com/results?search_query=delayed+choice+quantum+eraser+experiment,2025-09-20 23:26:07,2025-09-20,2025,Q3,S2,9,septiembre,2025-09,38,20,23,26,5,sábado,sáb,True,fin de semana,noche,Noche,40,5,False,False,unknown,other,1,False,1,True,2,1,2024-06-24,post_premium,Después de Premium,tutorial / educación
3270,youtube_search,nfl,nfl,https://www.youtube.com/results?search_query=nfl,2025-09-22 14:51:52,2025-09-22,2025,Q3,S2,9,septiembre,2025-09,39,22,14,51,0,lunes,lun,False,entre semana,mediodía,Mediodía,3,1,False,False,unknown,other,24,True,15,False,1,1,2024-06-24,post_premium,Después de Premium,deportes
3271,youtube_search,carnaval stream,carnaval stream,https://www.youtube.com/results?search_query=carnaval+stream,2025-09-23 20:10:59,2025-09-23,2025,Q3,S2,9,septiembre,2025-09,39,23,20,10,1,martes,mar,False,entre semana,noche,Noche,15,2,False,False,unknown,gaming,8,True,5,False,5,5,2024-06-24,post_premium,Después de Premium,medios / streaming / evento
3272,youtube_search,alan por el mundo gante,alan por el mundo gante,https://www.youtube.com/results?search_query=alan+por+el+mundo+gante,2025-09-23 21:22:36,2025-09-23,2025,Q3,S2,9,septiembre,2025-09,39,23,21,22,1,martes,mar,False,entre semana,noche,Noche,23,5,False,False,unknown,other,2,True,2,False,5,5,2024-06-24,post_premium,Después de Premium,viajes / lugares
3273,youtube_search,alan por el mundo moscu,alan por el mundo moscu,https://www.youtube.com/results?search_query=alan+por+el+mundo+moscu,2025-09-23 21:22:59,2025-09-23,2025,Q3,S2,9,septiembre,2025-09,39,23,21,22,1,martes,mar,False,entre semana,noche,Noche,23,5,False,False,unknown,other,1,False,1,True,5,5,2024-06-24,post_premium,Después de Premium,viajes / lugares
3274,youtube_search,carnaval stream,carnaval stream,https://www.youtube.com/results?search_query=carnaval+stream,2025-09-23 21:34:20,2025-09-23,2025,Q3,S2,9,septiembre,2025-09,39,23,21,34,1,martes,mar,False,entre semana,noche,Noche,15,2,False,False,unknown,gaming,8,True,6,False,5,5,2024-06-24,post_premium,Después de Premium,medios / streaming / evento
3275,youtube_search,carnaval stream,carnaval stream,https://www.youtube.com/results?search_query=carnaval+stream,2025-09-23 23:40:00,2025-09-23,2025,Q3,S2,9,septiembre,2025-09,39,23,23,40,1,martes,mar,False,entre semana,noche,Noche,15,2,False,False,unknown,gaming,8,True,7,False,5,5,2024-06-24,post_premium,Después de Premium,medios / streaming / evento
3276,youtube_search,naked yoga,naked yoga,https://www.youtube.com/results?search_query=naked+yoga,2025-09-24 17:00:13,2025-09-24,2025,Q3,S2,9,septiembre,2025-09,39,24,17,0,2,miércoles,mié,False,entre semana,tarde,Tarde,10,2,False,False,unknown,other,1,False,1,True,3,2,2024-06-24,post_premium,Después de Premium,fitness / salud
3277,youtube_search,azz,azz,https://www.youtube.com/results?search_query=azz,2025-09-24 19:08:21,2025-09-24,2025,Q3,S2,9,septiembre,2025-09,39,24,19,8,2,miércoles,mié,False,entre semana,tarde,Tarde,3,1,False,False,unknown,other,10,True,1,True,3,2,2024-06-24,post_premium,Después de Premium,deportes
3278,youtube_search,homo argentum pelicula completa,homo argentum pelicula completa,https://www.youtube.com/results?search_query=homo+argentum+pelicula+completa,2025-09-24 23:41:20,2025-09-24,2025,Q3,S2,9,septiembre,2025-09,39,24,23,41,2,miércoles,mié,False,entre semana,noche,Noche,31,4,False,False,unknown,other,1,False,1,True,3,1,2024-06-24,post_premium,Después de Premium,series / tv / cine
3279,youtube_search,homo argentum critica,homo argentum critica,https://www.youtube.com/results?search_query=homo+argentum+critica,2025-09-25 00:00:34,2025-09-25,2025,Q3,S2,9,septiembre,2025-09,39,25,0,0,3,jueves,jue,False,entre semana,madrugada,Madrugada,21,3,False,False,unknown,other,1,False,1,True,3,3,2024-06-24,post_premium,Después de Premium,series / tv / cine
3280,youtube_search,homo argentum director,homo argentum director,https://www.youtube.com/results?search_query=homo+argentum+director,2025-09-25 00:00:49,2025-09-25,2025,Q3,S2,9,septiembre,2025-09,39,25,0,0,3,jueves,jue,False,entre semana,madrugada,Madrugada,22,3,False,False,unknown,other,1,False,1,True,3,3,2024-06-24,post_premium,Después de Premium,series / tv / cine
3281,youtube_search,cohn y duprat futbol,cohn y duprat futbol,https://www.youtube.com/results?search_query=cohn+y+duprat+futbol,2025-09-25 00:02:47,2025-09-25,2025,Q3,S2,9,septiembre,2025-09,39,25,0,2,3,jueves,jue,False,entre semana,madrugada,Madrugada,20,4,False,False,unknown,other,1,False,1,True,3,3,2024-06-24,post_premium,Después de Premium,deportes
3282,youtube_search,Pennstate oregon,pennstate oregon,https://www.youtube.com/results?search_query=Pennstate+oregon,2025-09-27 21:04:01,2025-09-27,2025,Q3,S2,9,septiembre,2025-09,39,27,21,4,5,sábado,sáb,True,fin de semana,noche,Noche,16,2,False,False,unknown,other,3,True,1,True,3,3,2024-06-24,post_premium,Después de Premium,deportes
3283,youtube_search,Pennstate oregon,pennstate oregon,https://www.youtube.com/results?search_query=Pennstate+oregon,2025-09-27 22:04:56,2025-09-27,2025,Q3,S2,9,septiembre,2025-09,39,27,22,4,5,sábado,sáb,True,fin de semana,noche,Noche,16,2,False,False,unknown,other,3,True,2,False,3,3,2024-06-24,post_premium,Después de Premium,deportes
3284,youtube_search,Pennstate oregon,pennstate oregon,https://www.youtube.com/results?search_query=Pennstate+oregon,2025-09-27 23:57:55,2025-09-27,2025,Q3,S2,9,septiembre,2025-09,39,27,23,57,5,sábado,sáb,True,fin de semana,noche,Noche,16,2,False,False,unknown,other,3,True,3,False,3,3,2024-06-24,post_premium,Después de Premium,deportes
3285,youtube_search,atletico vs real,atletico vs real,https://www.youtube.com/results?search_query=atletico+vs+real,2025-09-29 12:16:29,2025-09-29,2025,Q3,S2,9,septiembre,2025-09,40,29,12,16,0,lunes,lun,False,entre semana,mediodía,Mediodía,16,3,False,False,unknown,other,2,True,2,False,2,2,2024-06-24,post_premium,Después de Premium,compras / producto
3286,youtube_search,oregon penn state,oregon penn state,https://www.youtube.com/results?search_query=oregon+penn+state,2025-09-29 12:56:43,2025-09-29,2025,Q3,S2,9,septiembre,2025-09,40,29,12,56,0,lunes,lun,False,entre semana,mediodía,Mediodía,17,3,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,post_premium,Después de Premium,deportes
3287,youtube_search,espert,espert,https://www.youtube.com/results?search_query=espert,2025-10-02 13:43:04,2025-10-02,2025,Q4,S2,10,octubre,2025-10,40,2,13,43,3,jueves,jue,False,entre semana,mediodía,Mediodía,6,1,False,False,unknown,other,1,False,1,True,2,1,2024-06-24,post_premium,Después de Premium,noticias / política / economía
3288,youtube_search,racing,racing,https://www.youtube.com/results?search_query=racing,2025-10-02 19:30:39,2025-10-02,2025,Q4,S2,10,octubre,2025-10,40,2,19,30,3,jueves,jue,False,entre semana,tarde,Tarde,6,1,False,False,unknown,other,2,True,1,True,2,1,2024-06-24,post_premium,Después de Premium,deportes
3289,youtube_search,grabois gelatina,grabois gelatina,https://www.youtube.com/results?search_query=grabois+gelatina,2025-10-03 12:51:00,2025-10-03,2025,Q4,S2,10,octubre,2025-10,40,3,12,51,4,viernes,vie,False,entre semana,mediodía,Mediodía,16,2,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,post_premium,Después de Premium,medios / radio / streaming
3290,youtube_search,nfl,nfl,https://www.youtube.com/results?search_query=nfl,2025-10-03 13:36:41,2025-10-03,2025,Q4,S2,10,octubre,2025-10,40,3,13,36,4,viernes,vie,False,entre semana,mediodía,Mediodía,3,1,False,False,unknown,other,24,True,16,False,2,2,2024-06-24,post_premium,Después de Premium,deportes
3291,youtube_search,dami y moski,dami y moski,https://www.youtube.com/results?search_query=dami+y+moski,2025-10-04 02:03:15,2025-10-04,2025,Q4,S2,10,octubre,2025-10,40,4,2,3,5,sábado,sáb,True,fin de semana,madrugada,Madrugada,12,3,False,False,unknown,other,1,False,1,True,2,1,2024-06-24,post_premium,Después de Premium,entretenimiento / internet
3292,youtube_search,f1,f1,https://www.youtube.com/results?search_query=f1,2025-10-04 13:49:28,2025-10-04,2025,Q4,S2,10,octubre,2025-10,40,4,13,49,5,sábado,sáb,True,fin de semana,mediodía,Mediodía,2,1,True,False,unknown,other,24,True,24,False,2,1,2024-06-24,post_premium,Después de Premium,deportes
